seq_id;Rota Real;Rota Gerada;Profit Real;Profit Gerado;Budget Real;Budget Gerado;Recall;Recall Total;Precision; Precision Total;Tempo;Tempo Total
8484;"{16, 5, 26}";"{16, 5, 17, 6, 1, 22, 19, 11, 26}";8823.5;14035;8948;8697;1;1;0.333333;0.333333;0.032152;0.032152
11671;"{3, 10, 6}";"{3, 19, 1, 22, 16, 5, 17, 26, 11, 6}";3551.45;15190;17086;16044;0.666667;0.833333;0.2;0.266667;0.156495;0.188647
13318;"{11, 3, 19}";"{11, 3, 19}";3231.64;3231.64;4425;2798;1;0.888889;1;0.511111;0.003135;0.191782
5753;"{2, 28, 3}";"{2, 26, 17, 16, 30, 10, 8, 21, 6, 19, 11, 3}";3420;13818.5;17286;16282;0.666667;0.833333;0.166667;0.425;0.142681;0.334463
12281;"{11, 28, 19}";"{11, 3, 19}";2428.22;3230.72;6078;5250;0.666667;0.8;0.666667;0.473333;0.003165;0.337628
3460;"{16, 1, 3}";"{16, 30, 5, 1, 22, 19, 28, 11, 3}";3568;12081.5;5901;5690;1;0.833333;0.333333;0.45;0.039441;0.377069
625;"{2, 5, 6}";"{2, 5, 6}";8168.02;8168.02;6410;5325;1;0.857143;1;0.528571;0.019313;0.396382
9292;"{3, 22, 16, 30}";"{3, 11, 6, 17, 5, 1, 22, 19, 16, 30}";3842.73;13985.2;10499;10243;1;0.875;0.4;0.5125;0.073674;0.470056
685;"{16, 5, 17, 2}";"{16, 30, 5, 17, 6, 28, 19, 3, 11, 1, 22, 2}";10384.3;16237.9;19573;16935;1;0.888889;0.333333;0.492593;0.166879;0.636935
5753;"{2, 28, 3}";"{2, 26, 17, 16, 30, 10, 8, 21, 6, 19, 11, 3}";3420;13818.5;17286;16282;0.666667;0.866667;0.166667;0.46;0.149636;0.786571
11100;"{5, 16, 1, 26}";"{5, 6, 17, 16, 22, 1, 28, 26}";9301.5;12324;7385;7183;1;0.878788;0.5;0.463636;0.025626;0.812197
11671;"{3, 10, 6}";"{3, 19, 1, 22, 16, 5, 17, 26, 11, 6}";3551.45;15190;17086;16044;0.666667;0.861111;0.2;0.441667;0.159429;0.971626
8484;"{16, 5, 26}";"{16, 5, 17, 6, 1, 22, 19, 11, 26}";8823.5;14035;8948;8697;1;0.871795;0.333333;0.433333;0.029437;1.00106
12947;"{5, 30, 1}";"{5, 2, 6, 1}";6183.67;8671.34;6252;6206;0.666667;0.857143;0.5;0.438095;0.015603;1.01667
12807;"{13, 19, 28}";"{13, 27, 11, 19, 1, 22, 5, 17, 6, 16, 28}";1712.5;12872.5;13069;13068;1;0.866667;0.272727;0.427071;0.05005;1.06672
6161;"{16, 3, 26}";"{16, 5, 17, 2, 6, 1, 22, 28, 19, 3, 26}";4684.5;16683.4;14691;14595;1;0.875;0.272727;0.417424;0.109409;1.17613
6757;"{11, 2, 17}";"{11, 19, 1, 22, 16, 5, 6, 17}";3955;12428.5;5581;5431;0.666667;0.862745;0.25;0.407576;0.020427;1.19655
6161;"{16, 3, 26}";"{16, 5, 17, 2, 6, 1, 22, 28, 19, 3, 26}";4684.5;16683.4;14691;14595;1;0.87037;0.272727;0.400084;0.123639;1.32019
232;"{11, 3, 6}";"{11, 19, 28, 1, 22, 5, 17, 16, 6}";2932;12799;7626;7088;0.666667;0.859649;0.222222;0.390723;0.032628;1.35282
13565;"{19, 28, 5}";"{19, 28, 1, 22, 16, 5}";6961.5;9739.5;3944;3462;1;0.866667;0.5;0.396187;0.00819;1.36101
685;"{16, 5, 17, 2}";"{16, 30, 5, 17, 6, 28, 19, 3, 11, 1, 22, 2}";10384.3;16237.9;19573;16935;1;0.873016;0.333333;0.393194;0.177383;1.53839
13594;"{2, 28, 19}";"{2, 17, 6, 5, 30, 16, 10, 8, 21, 4, 1, 22, 19}";3549.42;16497.5;12734;12214;0.666667;0.863636;0.153846;0.382314;0.124131;1.66252
11671;"{3, 10, 6}";"{3, 19, 1, 22, 16, 5, 17, 26, 11, 6}";3551.45;15190;17086;16044;0.666667;0.855072;0.2;0.374388;0.149897;1.81242
9311;"{1, 5, 6}";"{1, 16, 17, 6}";6766.6;4671.8;5433;5016;0.666667;0.847222;0.5;0.379622;0.003083;1.8155
6398;"{3, 16, 5}";"{3, 19, 28, 1, 22, 16, 5}";8316.5;10839.5;11220;4871;1;0.853333;0.428571;0.38158;0.090882;1.90638
12281;"{11, 28, 19}";"{11, 3, 19}";2428.22;3230.72;6078;5250;0.666667;0.846154;0.666667;0.392544;0.003146;1.90953
12652;"{19, 28, 3}";"{19, 28, 11, 3}";2816.5;3595.5;4014;2262;1;0.851852;0.75;0.405784;0.003842;1.91337
9413;"{28, 19, 6}";"{28, 19, 6}";2646.8;2646.8;3795;3234;1;0.857143;1;0.427006;0.002622;1.91599
1987;"{1, 3, 16, 5}";"{1, 22, 28, 19, 11, 3, 5}";8869.5;9769;9555;7094;0.75;0.853448;0.428571;0.42706;0.055487;1.97148
4424;"{6, 2, 26, 25}";"{6, 5, 30, 16, 1, 22, 28, 19, 11, 2, 7, 25}";4731.87;14216.9;15286;15274;0.75;0.85;0.25;0.421158;0.089401;2.06088
9292;"{3, 22, 16, 30}";"{3, 11, 6, 17, 5, 1, 22, 19, 16, 30}";3842.73;13985.2;10499;10243;1;0.854839;0.4;0.420475;0.072955;2.13384
9292;"{3, 22, 16, 30}";"{3, 11, 6, 17, 5, 1, 22, 19, 16, 30}";3842.73;13985.2;10499;10243;1;0.859375;0.4;0.419835;0.075815;2.20965
11673;"{5, 16, 22, 17, 14}";"{5, 16, 4, 14}";9060.65;7461.36;7573;7165;0.6;0.851515;0.75;0.42984;0.01939;2.22904
12653;"{6, 5, 1}";"{6, 5, 30, 16, 17, 2, 26, 19, 1}";6754;15146.1;11211;10646;1;0.855882;0.333333;0.427002;0.104734;2.33378
6161;"{16, 3, 26}";"{16, 5, 17, 2, 6, 1, 22, 28, 19, 3, 26}";4684.5;16683.4;14691;14595;1;0.86;0.272727;0.422594;0.115534;2.44931
12110;"{3, 6, 1, 7}";"{3, 19, 6, 17, 5, 30, 16, 1, 22, 2, 26, 15, 25, 7}";2811.78;17635.5;16711;16628;1;0.863889;0.285714;0.418792;0.168198;2.61751
4424;"{6, 2, 26, 25}";"{6, 5, 30, 16, 1, 22, 28, 19, 11, 2, 7, 25}";4731.87;14216.9;15286;15274;0.75;0.860811;0.25;0.41423;0.089138;2.70665
9413;"{28, 19, 6}";"{28, 19, 6}";2646.8;2646.8;3795;3234;1;0.864474;1;0.429645;0.00274;2.70939
11100;"{5, 16, 1, 26}";"{5, 6, 17, 16, 22, 1, 28, 26}";9301.5;12324;7385;7183;1;0.867949;0.5;0.431449;0.02476;2.73415
4424;"{6, 2, 26, 25}";"{6, 5, 30, 16, 1, 22, 28, 19, 11, 2, 7, 25}";4731.87;14216.9;15286;15274;0.75;0.865;0.25;0.426913;0.092314;2.82646
12642;"{11, 5, 6}";"{11, 19, 5, 6}";7066.76;8357.76;5473;5267;1;0.868293;0.75;0.434793;0.012436;2.8389
11673;"{5, 16, 22, 17, 14}";"{5, 16, 4, 14}";9060.65;7461.36;7573;7165;0.6;0.861905;0.75;0.442298;0.017078;2.85597
11671;"{3, 10, 6}";"{3, 19, 1, 22, 16, 5, 17, 26, 11, 6}";3551.45;15190;17086;16044;0.666667;0.857364;0.2;0.436663;0.150412;3.00639
685;"{16, 5, 17, 2}";"{16, 30, 5, 17, 6, 28, 19, 3, 11, 1, 22, 2}";10384.3;16237.9;19573;16935;1;0.860606;0.333333;0.434314;0.170443;3.17683
3460;"{16, 1, 3}";"{16, 30, 5, 1, 22, 19, 28, 11, 3}";3568;12081.5;5901;5690;1;0.863704;0.333333;0.43207;0.038662;3.21549
13293;"{21, 10, 3}";"{21, 8, 10, 5, 30, 16, 1, 22, 28, 19, 11, 3}";3157;14576.5;10296;9023;1;0.866667;0.25;0.428112;0.066442;3.28193
12652;"{19, 28, 3}";"{19, 28, 11, 3}";2816.5;3595.5;4014;2262;1;0.869504;0.75;0.434961;0.003868;3.2858
2918;"{28, 19, 1}";"{28, 19, 3, 11, 6, 17, 1}";2129.79;6354.92;13766;13125;1;0.872222;0.428571;0.434828;0.02803;3.31383
12439;"{11, 3, 4}";"{11, 3, 19, 28, 6, 17, 2, 26, 16, 30, 10, 8, 4}";1982.5;13665.6;15731;15645;1;0.87483;0.230769;0.430663;0.135443;3.44928
232;"{11, 3, 6}";"{11, 19, 28, 1, 22, 5, 17, 16, 6}";2932;12799;7626;7088;0.666667;0.870667;0.222222;0.426495;0.03051;3.47979
8484;"{16, 5, 26}";"{16, 5, 17, 6, 1, 22, 19, 11, 26}";8823.5;14035;8948;8697;1;0.873203;0.333333;0.424668;0.029182;3.50897
10696;"{28, 19, 3, 11}";"{28, 19, 3, 11}";3596;3596;3501;2542;1;0.875641;1;0.435732;0.009135;3.5181
12281;"{11, 28, 19}";"{11, 3, 19}";2428.22;3230.72;6078;5250;0.666667;0.871698;0.666667;0.440089;0.003047;3.52115
685;"{16, 5, 17, 2}";"{16, 30, 5, 17, 6, 28, 19, 3, 11, 1, 22, 2}";10384.3;16237.9;19573;16935;1;0.874074;0.333333;0.438112;0.167586;3.68873
6757;"{11, 2, 17}";"{11, 19, 1, 22, 16, 5, 6, 17}";3955;12428.5;5581;5431;0.666667;0.870303;0.25;0.434692;0.021728;3.71046
11671;"{3, 10, 6}";"{3, 19, 1, 22, 16, 5, 17, 26, 11, 6}";3551.45;15190;17086;16044;0.666667;0.866667;0.2;0.430501;0.150616;3.86108
9311;"{1, 5, 6}";"{1, 16, 17, 6}";6766.6;4671.8;5433;5016;0.666667;0.863158;0.5;0.43172;0.00317;3.86425
6158;"{2, 19, 11}";"{2, 17, 6, 5, 30, 1, 22, 19, 11}";3958;12799.7;7601;7176;1;0.865517;0.333333;0.430024;0.033388;3.89764
961;"{16, 5, 1}";"{16, 5, 17, 6, 28, 19, 3, 11, 26, 1}";7688;15183;13898;12326;1;0.867797;0.3;0.42782;0.054127;3.95176
13565;"{19, 28, 5}";"{19, 28, 1, 22, 16, 5}";6961.5;9739.5;3944;3462;1;0.87;0.5;0.429023;0.007636;3.9594
13594;"{2, 28, 19}";"{2, 17, 6, 5, 30, 16, 10, 8, 21, 4, 1, 22, 19}";3549.42;16497.5;12734;12214;0.666667;0.866667;0.153846;0.424512;0.12985;4.08925
6757;"{11, 2, 17}";"{11, 19, 1, 22, 16, 5, 6, 17}";3955;12428.5;5581;5431;0.666667;0.863441;0.25;0.421697;0.02067;4.10992
11100;"{5, 16, 1, 26}";"{5, 6, 17, 16, 22, 1, 28, 26}";9301.5;12324;7385;7183;1;0.865608;0.5;0.42294;0.024432;4.13435
6158;"{2, 19, 11}";"{2, 17, 6, 5, 30, 1, 22, 19, 11}";3958;12799.7;7601;7176;1;0.867708;0.333333;0.42154;0.034504;4.16886
8304;"{3, 19, 28, 25}";"{3, 11, 19, 28, 2, 5, 30, 10, 8, 21, 4, 25}";3080;14010.6;14977;14948;1;0.869744;0.333333;0.420183;0.118558;4.28741
5753;"{2, 28, 3}";"{2, 26, 17, 16, 30, 10, 8, 21, 6, 19, 11, 3}";3420;13818.5;17286;16282;0.666667;0.866667;0.166667;0.416342;0.140455;4.42787
961;"{16, 5, 1}";"{16, 5, 17, 6, 28, 19, 3, 11, 26, 1}";7688;15183;13898;12326;1;0.868657;0.3;0.414606;0.055085;4.48295
9311;"{1, 5, 6}";"{1, 16, 17, 6}";6766.6;4671.8;5433;5016;0.666667;0.865686;0.5;0.415861;0.003335;4.48629
8304;"{3, 19, 28, 25}";"{3, 11, 19, 28, 2, 5, 30, 10, 8, 21, 4, 25}";3080;14010.6;14977;14948;1;0.867633;0.333333;0.414665;0.120638;4.60693
6161;"{16, 3, 26}";"{16, 5, 17, 2, 6, 1, 22, 28, 19, 3, 26}";4684.5;16683.4;14691;14595;1;0.869524;0.272727;0.412638;0.114323;4.72125
6158;"{2, 19, 11}";"{2, 17, 6, 5, 30, 1, 22, 19, 11}";3958;12799.7;7601;7176;1;0.871362;0.333333;0.411521;0.033385;4.75464
684;"{14, 16, 5}";"{14, 19, 3, 5}";7405.87;7951.03;10328;10270;0.666667;0.868519;0.5;0.41275;0.032642;4.78728
9413;"{28, 19, 6}";"{28, 19, 6}";2646.8;2646.8;3795;3234;1;0.87032;1;0.420794;0.002637;4.78991
4272;"{26, 2, 5}";"{26, 24, 28, 19, 3, 18, 5}";8798.56;10958.6;21957;17725;0.666667;0.867568;0.285714;0.418969;0.291587;5.0815
11671;"{3, 10, 6}";"{3, 19, 1, 22, 16, 5, 17, 26, 11, 6}";3551.45;15190;17086;16044;0.666667;0.864889;0.2;0.416049;0.157121;5.23862
6158;"{2, 19, 11}";"{2, 17, 6, 5, 30, 1, 22, 19, 11}";3958;12799.7;7601;7176;1;0.866667;0.333333;0.414961;0.033499;5.27212
684;"{14, 16, 5}";"{14, 19, 3, 5}";7405.87;7951.03;10328;10270;0.666667;0.864069;0.5;0.416065;0.033855;5.30598
731;"{5, 30, 16}";"{5, 1, 22, 16}";7611.7;8079;1667;1604;0.666667;0.861538;0.5;0.417141;0.001803;5.30778
9292;"{3, 22, 16, 30}";"{3, 11, 6, 17, 5, 1, 22, 19, 16, 30}";3842.73;13985.2;10499;10243;1;0.863291;0.4;0.416924;0.072959;5.38074
9292;"{3, 22, 16, 30}";"{3, 11, 6, 17, 5, 1, 22, 19, 16, 30}";3842.73;13985.2;10499;10243;1;0.865;0.4;0.416713;0.073177;5.45392
10425;"{5, 3, 22}";"{5, 6, 17, 2, 26, 16, 30, 1, 19, 11, 24, 22}";6842.88;16719.1;14355;14257;0.666667;0.862551;0.166667;0.413626;0.144681;5.5986
12653;"{6, 5, 1}";"{6, 5, 30, 16, 17, 2, 26, 19, 1}";6754;15146.1;11211;10646;1;0.864228;0.333333;0.412647;0.104547;5.70314
5243;"{14, 10, 21, 16, 1}";"{14, 16, 5, 19, 28, 1}";4582.67;9553.5;9023;8298;0.6;0.861044;0.5;0.413699;0.020523;5.72367
9311;"{1, 5, 6}";"{1, 16, 17, 6}";6766.6;4671.8;5433;5016;0.666667;0.85873;0.5;0.414726;0.003184;5.72685
12281;"{11, 28, 19}";"{11, 3, 19}";2428.22;3230.72;6078;5250;0.666667;0.856471;0.666667;0.41769;0.003203;5.73005
12710;"{28, 19, 3}";"{28, 11, 3}";2823.33;2313.03;2583;2031;0.666667;0.854264;0.666667;0.420585;0.00235;5.7324
12653;"{6, 5, 1}";"{6, 5, 30, 16, 17, 2, 26, 19, 1}";6754;15146.1;11211;10646;1;0.855939;0.333333;0.419583;0.103024;5.83543
11671;"{3, 10, 6}";"{3, 19, 1, 22, 16, 5, 17, 26, 11, 6}";3551.45;15190;17086;16044;0.666667;0.853788;0.2;0.417087;0.173145;6.00857
6757;"{11, 2, 17}";"{11, 19, 1, 22, 16, 5, 6, 17}";3955;12428.5;5581;5431;0.666667;0.851685;0.25;0.41521;0.021661;6.03023
8866;"{5, 22, 19, 8, 21, 6}";"{5, 16, 22, 1, 28, 19, 3, 11, 15, 6}";8991.32;13130.4;18551;18266;0.666667;0.84963;0.4;0.415041;0.083959;6.11419
10425;"{5, 3, 22}";"{5, 6, 17, 2, 26, 16, 30, 1, 19, 11, 24, 22}";6842.88;16719.1;14355;14257;0.666667;0.847619;0.166667;0.412312;0.139877;6.25407
684;"{14, 16, 5}";"{14, 19, 3, 5}";7405.87;7951.03;10328;10270;0.666667;0.845652;0.5;0.413265;0.032505;6.28657
4103;"{11, 24, 28}";"{11, 19, 1, 22, 16, 5, 17, 2, 6, 28}";1516.75;14682.3;11901;11240;0.666667;0.843728;0.2;0.410972;0.074197;6.36077
12110;"{3, 6, 1, 7}";"{3, 19, 6, 17, 5, 30, 16, 1, 22, 2, 26, 15, 25, 7}";2811.78;17635.5;16711;16628;1;0.84539;0.285714;0.409639;0.154549;6.51532
12110;"{3, 6, 1, 7}";"{3, 19, 6, 17, 5, 30, 16, 1, 22, 2, 26, 15, 25, 7}";2811.78;17635.5;16711;16628;1;0.847018;0.285714;0.408335;0.156256;6.67158
9292;"{3, 22, 16, 30}";"{3, 11, 6, 17, 5, 1, 22, 19, 16, 30}";3842.73;13985.2;10499;10243;1;0.848611;0.4;0.408248;0.077967;6.74954
684;"{14, 16, 5}";"{14, 19, 3, 5}";7405.87;7951.03;10328;10270;0.666667;0.846735;0.5;0.409194;0.033739;6.78328
12110;"{3, 6, 1, 7}";"{3, 19, 6, 17, 5, 30, 16, 1, 22, 2, 26, 15, 25, 7}";2811.78;17635.5;16711;16628;1;0.848299;0.285714;0.407934;0.153601;6.93688
10696;"{28, 19, 3, 11}";"{28, 19, 3, 11}";3596;3596;3501;2542;1;0.849832;1;0.413914;0.009361;6.94624
3460;"{16, 1, 3}";"{16, 30, 5, 1, 22, 19, 28, 11, 3}";3568;12081.5;5901;5690;1;0.851333;0.333333;0.413108;0.038088;6.98433
9292;"{3, 22, 16, 30}";"{3, 11, 6, 17, 5, 1, 22, 19, 16, 30}";3842.73;13985.2;10499;10243;1;0.852805;0.4;0.412978;0.074266;7.0586
11671;"{3, 10, 6}";"{3, 19, 1, 22, 16, 5, 17, 26, 11, 6}";3551.45;15190;17086;16044;0.666667;0.85098;0.2;0.41089;0.15127;7.20987
6158;"{2, 19, 11}";"{2, 17, 6, 5, 30, 1, 22, 19, 11}";3958;12799.7;7601;7176;1;0.852427;0.333333;0.410137;0.033397;7.24327
4272;"{26, 2, 5}";"{26, 24, 28, 19, 3, 18, 5}";8798.56;10958.6;21957;17725;0.666667;0.850641;0.285714;0.408941;0.289656;7.53292
5516;"{26, 5, 3}";"{26, 17, 6, 5, 16, 22, 1, 28, 19, 11, 3}";8071.96;15568.9;15710;11887;1;0.852063;0.272727;0.407644;0.067287;7.60021
5243;"{14, 10, 21, 16, 1}";"{14, 16, 5, 19, 28, 1}";4582.67;9553.5;9023;8298;0.6;0.849686;0.5;0.408515;0.020685;7.62089
6158;"{2, 19, 11}";"{2, 17, 6, 5, 30, 1, 22, 19, 11}";3958;12799.7;7601;7176;1;0.85109;0.333333;0.407812;0.034481;7.65537
4103;"{11, 24, 28}";"{11, 19, 1, 22, 16, 5, 17, 2, 6, 28}";1516.75;14682.3;11901;11240;0.666667;0.849383;0.2;0.405888;0.0719;7.72727
13594;"{2, 28, 19}";"{2, 17, 6, 5, 30, 16, 10, 8, 21, 4, 1, 22, 19}";3549.42;16497.5;12734;12214;0.666667;0.847706;0.153846;0.403576;0.127335;7.85461
9311;"{1, 5, 6}";"{1, 16, 17, 6}";6766.6;4671.8;5433;5016;0.666667;0.846061;0.5;0.404453;0.003152;7.85776
685;"{16, 5, 17, 2}";"{16, 30, 5, 17, 6, 28, 19, 3, 11, 1, 22, 2}";10384.3;16237.9;19573;16935;1;0.847447;0.333333;0.403812;0.167674;8.02543
13594;"{2, 28, 19}";"{2, 17, 6, 5, 30, 16, 10, 8, 21, 4, 1, 22, 19}";3549.42;16497.5;12734;12214;0.666667;0.845833;0.153846;0.40158;0.127155;8.15259
6161;"{16, 3, 26}";"{16, 5, 17, 2, 6, 1, 22, 28, 19, 3, 26}";4684.5;16683.4;14691;14595;1;0.847198;0.272727;0.40044;0.114612;8.2672
11673;"{5, 16, 22, 17, 14}";"{5, 16, 4, 14}";9060.65;7461.36;7573;7165;0.6;0.845029;0.75;0.403506;0.016721;8.28392
11100;"{5, 16, 1, 26}";"{5, 6, 17, 16, 22, 1, 28, 26}";9301.5;12324;7385;7183;1;0.846377;0.5;0.404345;0.024528;8.30845
12652;"{19, 28, 3}";"{19, 28, 11, 3}";2816.5;3595.5;4014;2262;1;0.847701;0.75;0.407325;0.003916;8.31237
684;"{14, 16, 5}";"{14, 19, 3, 5}";7405.87;7951.03;10328;10270;0.666667;0.846154;0.5;0.408117;0.033967;8.34633
6757;"{11, 2, 17}";"{11, 19, 1, 22, 16, 5, 6, 17}";3955;12428.5;5581;5431;0.666667;0.844633;0.25;0.406777;0.020664;8.367
4103;"{11, 24, 28}";"{11, 19, 1, 22, 16, 5, 17, 2, 6, 28}";1516.75;14682.3;11901;11240;0.666667;0.843137;0.2;0.405039;0.074622;8.44162
232;"{11, 3, 6}";"{11, 19, 28, 1, 22, 5, 17, 16, 6}";2932;12799;7626;7088;0.666667;0.841667;0.222222;0.403516;0.029748;8.47137
11673;"{5, 16, 22, 17, 14}";"{5, 16, 4, 14}";9060.65;7461.36;7573;7165;0.6;0.839669;0.75;0.406379;0.017913;8.48928
232;"{11, 3, 6}";"{11, 19, 28, 1, 22, 5, 17, 16, 6}";2932;12799;7626;7088;0.666667;0.838251;0.222222;0.40487;0.03126;8.52054
12947;"{5, 30, 1}";"{5, 2, 6, 1}";6183.67;8671.34;6252;6206;0.666667;0.836856;0.5;0.405643;0.016209;8.53675
13594;"{2, 28, 19}";"{2, 17, 6, 5, 30, 16, 10, 8, 21, 4, 1, 22, 19}";3549.42;16497.5;12734;12214;0.666667;0.835484;0.153846;0.403613;0.130413;8.66716
